filename,label,openverse_id,title,source,creator,source_page,download_url,license,license_version,license_url,seed_query,source_width,source_height,saved_width,saved_height,clarity_score,raw_sha1
1326.jpg,waterfall,c0c284e5-65a3-4424-be0c-4a79e394254f,Walker's Cattleya (Cattleya walkeriana). Fragrant flowers with pink petals and rose-purple lips bloom from late winter to early summer.,flickr,Swallowtail Garden Seeds,https://www.flickr.com/photos/97123293@N07/16535668585,https://live.staticflickr.com/8621/16535668585_fafbf529de_b.jpg,pdm,1.0,https://creativecommons.org/publicdomain/mark/1.0/,waterfall cliff,629,1024,472,768,36.646,e9c5f4bab9e8d64f12c54ebce20a6510745a297d
1329.jpg,waterfall,94095afe-ae1e-448e-9ab6-cc1a60851635,Upper Latourell Falls,flickr,Kirt Edblom,https://www.flickr.com/photos/27190564@N02/14164970443,https://live.staticflickr.com/7414/14164970443_181e2b9544_b.jpg,by-sa,2.0,https://creativecommons.org/licenses/by-sa/2.0/,waterfall cliff,1024,768,768,576,71.325,f2a2af4d02476dd94139b2d5439be16716c68d32
1327.jpg,waterfall,b2a020d1-99f9-45d2-b5a1-915773b81010,The Mermaid's Pool,flickr,BinaryApe,https://www.flickr.com/photos/93001633@N00/155635682,https://live.staticflickr.com/65/155635682_7e647ed10f_b.jpg,by,2.0,https://creativecommons.org/licenses/by/2.0/,waterfall cliff,1024,768,768,576,29.228,73b39949ea88b8d6db18aeb54b406ec58fdef4a9
1328.jpg,waterfall,1c60e7b6-6914-4b10-8653-aa42cae1ada2,Taughannock Falls State Park - New York,flickr,Dougtone,https://www.flickr.com/photos/7327243@N05/5728165427,https://live.staticflickr.com/5105/5728165427_9201d565c6_b.jpg,by-sa,2.0,https://creativecommons.org/licenses/by-sa/2.0/,waterfall cliff,1024,768,768,576,38.035,72acd7e033c40d87c9b26b1092f369110829b261
1330.jpg,waterfall,dcfc128d-fc89-4b96-9f8f-308caa503273,Waterfall at Temple of Sinawava,flickr,ZionNPS,https://www.flickr.com/photos/54168808@N03/5025517223,https://live.staticflickr.com/4128/5025517223_8665873ced_b.jpg,by,2.0,https://creativecommons.org/licenses/by/2.0/,waterfall cliff,768,1024,576,768,57.366,3a6892a1149a147be1fbdb17d5ba3de7d44a91c7
1333.jpg,waterfall,888eaf22-fa5a-4213-bca1-404883a16124,Erawan Waterfalls -- 7 Steps to Heaven,flickr,Todd Huffman,https://www.flickr.com/photos/99287245@N00/183133842,https://live.staticflickr.com/22/183133842_a01eec2622_b.jpg,by-sa,2.0,https://creativecommons.org/licenses/by-sa/2.0/,waterfall cliff,679,1024,509,768,49.023,22e08b9d0b5da0d5dddd219e650acb99f8c97ea6
1332.jpg,waterfall,f048524e-546b-4903-b596-5f26df152467,Manai Waterfall / 真名井の滝(まないのたき),flickr,TANAKA Juuyoh (田中十洋),https://www.flickr.com/photos/13910409@N05/3429512733,https://live.staticflickr.com/3658/3429512733_1906a31335_b.jpg,by,2.0,https://creativecommons.org/licenses/by/2.0/,waterfall cliff,683,1024,512,768,71.75,ffe61dfa0685e2e5b1fef79b877253c8721c23f2
1331.jpg,waterfall,652d5b54-4b77-451c-ad67-b2c7e445dfbd,"Noosack River, Washington State",flickr,Rose Braverman,https://www.flickr.com/photos/75446397@N08/6924713617,https://live.staticflickr.com/7041/6924713617_80fef605c6_b.jpg,by,2.0,https://creativecommons.org/licenses/by/2.0/,waterfall cliff,681,1024,511,768,59.676,da25a34e449d569481942af91e06eb9b4397e42c
1334.jpg,waterfall,29d6f9d8-4309-4ac8-b722-a1a2b849f83f,Erawan Waterfalls -- 7 Steps to Heaven,flickr,Todd Huffman,https://www.flickr.com/photos/99287245@N00/183135878,https://live.staticflickr.com/65/183135878_6ed764a63f_b.jpg,by-sa,2.0,https://creativecommons.org/licenses/by-sa/2.0/,waterfall cliff,768,1024,576,768,68.792,c2d594ca4fad6cdb062e53f7c006dda49a22cc10
1335.jpg,waterfall,ea9dc810-ed17-4f78-84b8-6b2147506f5e,Erawan Waterfalls -- 7 Steps to Heaven,flickr,Todd Huffman,https://www.flickr.com/photos/99287245@N00/183134138,https://live.staticflickr.com/76/183134138_7d90756428_b.jpg,by-sa,2.0,https://creativecommons.org/licenses/by-sa/2.0/,waterfall cliff,768,1024,576,768,67.999,c5345c0ba19a961090f1bc496fcc0ee4e0a36bf6
1337.jpg,waterfall,f5707137-39e2-480d-bb23-bd75951ba98d,DeSoto Falls Panoramic View,flickr,jody.claborn,https://www.flickr.com/photos/130478877@N02/19626419804,https://live.staticflickr.com/310/19626419804_7ae52e7f30_b.jpg,pdm,1.0,https://creativecommons.org/publicdomain/mark/1.0/,waterfall cliff,1023,462,768,347,71.01,3ac3f267c84b8442ff7e233881093747bfad7bf5
1336.jpg,waterfall,43ccf1b8-dda6-40d6-a896-a6f94e5991d2,Erawan Waterfalls -- 7 Steps to Heaven,flickr,Todd Huffman,https://www.flickr.com/photos/99287245@N00/183136385,https://live.staticflickr.com/21/183136385_e91931ccd5_b.jpg,by-sa,2.0,https://creativecommons.org/licenses/by-sa/2.0/,waterfall cliff,768,1024,576,768,66.433,c3ec129bddc289096ac27928bdf84e88e67c6f6d
1338.jpg,waterfall,adab3bf9-4abc-4709-9036-76ce675125a8,What a Hight!,flickr,Jocey K,https://www.flickr.com/photos/48627921@N05/11195285336,https://live.staticflickr.com/2806/11195285336_5dd1abbab8_b.jpg,by-sa,2.0,https://creativecommons.org/licenses/by-sa/2.0/,waterfall cliff,639,1000,491,768,72.866,c0eda867713e032cde21f61bfd94d30db5799bfe
1339.jpg,waterfall,eadd7b18-c19c-42d1-9af0-8bb8fbf42334,River Scenery,flickr,Emil Pakarklis,https://www.flickr.com/photos/80097961@N06/7888789386,https://live.staticflickr.com/8306/7888789386_d70b88c6f3_b.jpg,by,2.0,https://creativecommons.org/licenses/by/2.0/,waterfall cliff,1024,1024,768,768,65.11,77e614c28eb16c3c940deed3060ab7266512067b
1345.jpg,waterfall,d49ca0aa-2b92-4e8b-95d5-f0b2737a7e2a,Taughannock Falls on a Foggy Morning,flickr,John Brighenti,https://www.flickr.com/photos/94359914@N06/44304475705,https://live.staticflickr.com/1935/44304475705_6b27179df6_b.jpg,by,2.0,https://creativecommons.org/licenses/by/2.0/,waterfall cliff,1024,683,768,512,44.054,9d324495ea232768d2c91703bcee72a3ef1323c4
1344.jpg,waterfall,884b1aa4-26a9-4bbc-a3b8-c5a79d5e5a62,"Yosemite National Park, El Capitan, Half Dome, and Bridalveil Fall, from Tunnel View",flickr,Arian Zwegers,https://www.flickr.com/photos/67769030@N07/7882617076,https://live.staticflickr.com/7137/7882617076_959cf6087b_b.jpg,by,2.0,https://creativecommons.org/licenses/by/2.0/,waterfall cliff,1024,683,768,512,41.915,e88907842757f32f32afb774b3730d9f14549a0e
1343.jpg,waterfall,0572abd8-4d17-495c-98bd-e94261b1507f,niagara6,flickr,MATAVI@,https://www.flickr.com/photos/24590525@N06/3359203376,https://live.staticflickr.com/3641/3359203376_cdecbd6c9f_b.jpg,by,2.0,https://creativecommons.org/licenses/by/2.0/,waterfall cliff,1024,768,768,576,63.377,32580892c6f0a900bd6d93be2729a91386a3520a
1341.jpg,waterfall,5b269563-faed-4126-b06f-fff97625052d,"Yosemite National Park, Yosemite Falls",flickr,Arian Zwegers,https://www.flickr.com/photos/67769030@N07/7882750796,https://live.staticflickr.com/8283/7882750796_295ed11e17_b.jpg,by,2.0,https://creativecommons.org/licenses/by/2.0/,waterfall cliff,683,1024,512,768,69.275,31849d07a0e31166bcaa612291cb94fcff3246a4
1342.jpg,waterfall,920de920-9842-4a30-b1d0-b77a8b58caa9,Truman Track Dusk.,flickr,Bernard Spragg,https://www.flickr.com/photos/88123769@N02/52003345914,https://live.staticflickr.com/65535/52003345914_ce92be04b1_b.jpg,pdm,1.0,https://creativecommons.org/publicdomain/mark/1.0/,waterfall cliff,1024,683,768,512,55.057,8f9a67714deb39bc4d293a94c75e73b85b883d43
1346.jpg,waterfall,9d21ff77-c7be-4bb5-9493-222f28dab50c,"The Organ, Zion Canyon, Zion National Park, Utah",flickr,Ken Lund,https://www.flickr.com/photos/75683070@N00/1025343687,https://live.staticflickr.com/1026/1025343687_d24aa3c517_b.jpg,by-sa,2.0,https://creativecommons.org/licenses/by-sa/2.0/,waterfall cliff,1024,768,768,576,52.269,59294fb7dd22b9bb20d964bc1a13b76b8b452bf7
1347.jpg,waterfall,0809392a-8b5f-4908-a8ce-5f914c88b3e3,"Temple of Sinawava, Zion Canyon, Zion National Park, Utah",flickr,Ken Lund,https://www.flickr.com/photos/75683070@N00/1025374923,https://live.staticflickr.com/1379/1025374923_01f17ece0c_b.jpg,by-sa,2.0,https://creativecommons.org/licenses/by-sa/2.0/,waterfall cliff,1024,768,768,576,62.444,5d7ab8a50740ed7cb02aac5592fd552ffe8212f5
1348.jpg,waterfall,5345ce55-c28e-4bee-b548-d9fd4932a0a6,"Bridal Veil Falls, Columbia River Gorge",flickr,Kirt Edblom,https://www.flickr.com/photos/27190564@N02/13930150208,https://live.staticflickr.com/2898/13930150208_3bdf9a0cd4_b.jpg,by-sa,2.0,https://creativecommons.org/licenses/by-sa/2.0/,waterfall cliff,591,1023,444,768,73.228,7d1c7c3de2fb80baaeecbb43825f9d54ab4a7169
1351.jpg,waterfall,4abc773b-cfa6-448e-824b-66fd4425d5d3,Seljalandsfoss,flickr,Bernd Thaller,https://www.flickr.com/photos/44296132@N06/42902124820,https://live.staticflickr.com/1876/42902124820_566d132f42_b.jpg,by,2.0,https://creativecommons.org/licenses/by/2.0/,waterfall cliff,1024,683,768,512,35.653,4a6bdeec28696e29010857dc57ccc5675cce06bd
1352.jpg,waterfall,ce15a841-79d3-4224-b5a0-ea68b35eb53e,"Court of the Patriarchs, Zion Canyon, Zion National Park, Utah",flickr,Ken Lund,https://www.flickr.com/photos/75683070@N00/1026077696,https://live.staticflickr.com/1153/1026077696_9c3340147f_b.jpg,by-sa,2.0,https://creativecommons.org/licenses/by-sa/2.0/,waterfall cliff,1024,768,768,576,58.619,05bf91605cbaf3088463de9c692953bbdd1d6e4a
1350.jpg,waterfall,3853dfd3-52e3-4340-8eb8-1822da0dbc04,Mule Creek,flickr,BLM Oregon & Washington,https://www.flickr.com/photos/50169152@N06/11407172313,https://live.staticflickr.com/5511/11407172313_48c9a78afb_b.jpg,by,2.0,https://creativecommons.org/licenses/by/2.0/,waterfall cliff,1024,683,768,512,73.752,1509bdc287f6fb50dfa21d40f83556f7c9998a37
1349.jpg,waterfall,f5530b07-a66d-4ad5-a25a-eb454511eb12,DSC07730 - Cliffs to the Sea,flickr,archer10 (Dennis),https://www.flickr.com/photos/22490717@N02/35913820805,https://live.staticflickr.com/4210/35913820805_3ea0983a7d_b.jpg,by-sa,2.0,https://creativecommons.org/licenses/by-sa/2.0/,waterfall cliff,1024,683,768,512,84.793,0a8804fa5b7e9f0e00c8f0ba2bd689d98a300317
1353.jpg,waterfall,88d793f0-6421-475f-a375-79a4cb3dbd5a,Wolf Creek Falls Trail,flickr,BLM Oregon & Washington,https://www.flickr.com/photos/50169152@N06/32196819094,https://live.staticflickr.com/3787/32196819094_306662873a_b.jpg,by,2.0,https://creativecommons.org/licenses/by/2.0/,waterfall cliff,1024,683,768,512,67.318,000faccb654678fe736d8a9f32cf6d68231faeb4
1355.jpg,waterfall,4853001c-34bb-40b5-9f78-04988abd78e2,"Fremont River, Capitol Reef National Park 2",flickr,Ken Lund,https://www.flickr.com/photos/75683070@N00/2519253359,https://live.staticflickr.com/2288/2519253359_e8b2c68ecb_b.jpg,by-sa,2.0,https://creativecommons.org/licenses/by-sa/2.0/,waterfall cliff,683,1024,512,768,23.554,99ed2fd204f5fb45bc72a739fc116e26643edea9
1354.jpg,waterfall,cb08ecdb-2509-407b-ba67-4d44a7ca7a28,Wolf Creek Falls Trail,flickr,BLM Oregon & Washington,https://www.flickr.com/photos/50169152@N06/33042343915,https://live.staticflickr.com/2491/33042343915_609859e325_b.jpg,by,2.0,https://creativecommons.org/licenses/by/2.0/,waterfall cliff,768,1024,576,768,63.872,59e181fe8e4af23d32d91560fc7f7bbcd0af67e6
1359.jpg,waterfall,711764c9-5adb-48fe-98ad-2a92c6a16bc9,At the touch of you...,flickr,Leda Carter,https://www.flickr.com/photos/70763077@N03/15830899716,https://live.staticflickr.com/8683/15830899716_389e439dc4_b.jpg,by-sa,2.0,https://creativecommons.org/licenses/by-sa/2.0/,waterfall cliff,1024,649,768,487,8.294,254ae816b981af97097b51d05ed22c3fc607d189
1357.jpg,waterfall,5908008d-e967-42c2-b6b7-2d3d6883548a,"Salto Hacha at Canaima Lagoon, Venezuela",flickr,Stig Nygaard,https://www.flickr.com/photos/10259776@N00/19526503213,https://live.staticflickr.com/414/19526503213_ab505ec632_b.jpg,by,2.0,https://creativecommons.org/licenses/by/2.0/,waterfall cliff,1024,683,768,512,58.233,73bcc8f9f1ca2558fb4d193bbea262c28f5873c4
1358.jpg,waterfall,5231d3ca-3d85-43f5-b064-896acef743f6,Skógafoss waterfall,flickr,big-ashb,https://www.flickr.com/photos/26673904@N00/351866141,https://live.staticflickr.com/133/351866141_f7c9db3b9f_b.jpg,by,2.0,https://creativecommons.org/licenses/by/2.0/,waterfall cliff,1024,768,768,576,29.472,f2bb1667de146c85dfa7f7833c57a55c3c713d1b
1356.jpg,waterfall,96151002-0fc7-4bec-98fc-351be3744127,Govetts Leap Waterfall,flickr,Lenny K Photography,https://www.flickr.com/photos/57527070@N06/32095596670,https://live.staticflickr.com/561/32095596670_864b12d047_b.jpg,by,2.0,https://creativecommons.org/licenses/by/2.0/,waterfall cliff,1023,683,768,513,48.315,eadd97102d20e0eec5d79754a3a43b85f1ed66f2
1360.jpg,waterfall,981f3a23-e3f0-45d3-9e76-4dbdb178770f,"Fremont River Falls, Capitol Reef National Park",flickr,Ken Lund,https://www.flickr.com/photos/75683070@N00/2520075252,https://live.staticflickr.com/2269/2520075252_1487953ee9_b.jpg,by-sa,2.0,https://creativecommons.org/licenses/by-sa/2.0/,waterfall cliff,1024,683,768,512,40.073,0ab8909b1f6eea97a27e2fb2db4998717fa4b091
1361.jpg,waterfall,227a692a-ec0c-42ad-9b7b-dc8872150f9c,"Picnic Creek, Kondalilla National Park",flickr,Lenny K Photography,https://www.flickr.com/photos/57527070@N06/33102246874,https://live.staticflickr.com/3929/33102246874_66221c4725_b.jpg,by,2.0,https://creativecommons.org/licenses/by/2.0/,waterfall cliff,1024,683,768,512,73.322,641670d77b8a02df1a786179e6aad5487d68cd86
1362.jpg,waterfall,11b1734e-85e3-4859-b6aa-942c63f0c7b9,"Fremont River, Capitol Reef National Park",flickr,Ken Lund,https://www.flickr.com/photos/75683070@N00/2519252461,https://live.staticflickr.com/2359/2519252461_ff4860eb06_b.jpg,by-sa,2.0,https://creativecommons.org/licenses/by-sa/2.0/,waterfall cliff,1024,682,768,512,55.596,f9efc9f2a1170ffb90a6cb3d9a33654d46dbb459
1367.jpg,waterfall,f7673a15-b09f-4c6c-8445-25f6e62a4981,Power Generator,flickr,Masked Builder,https://www.flickr.com/photos/47285408@N04/8426830995,https://live.staticflickr.com/8515/8426830995_f9a1d6416d.jpg,by,2.0,https://creativecommons.org/licenses/by/2.0/,waterfall cliff,500,375,500,375,50.826,90c668fcb1853341ec066206eeb177e3fdfffc29
1365.jpg,waterfall,51f9297f-f61b-4daf-9ff9-69be83e90374,Dawn cruise Milford Sound. NZ,flickr,Bernard Spragg,https://www.flickr.com/photos/88123769@N02/27520172586,https://live.staticflickr.com/7184/27520172586_dfb8281957_b.jpg,cc0,1.0,https://creativecommons.org/publicdomain/zero/1.0/,waterfall cliff,1024,612,768,459,34.923,8968493a032e8ae647b6b7dc2b8d324a031f993c
1366.jpg,waterfall,d522a94c-691c-4b15-9c7c-1315672ed2a8,"Multnomah Falls, Oregon",flickr,Bonnie Moreland (free images),https://www.flickr.com/photos/66741228@N05/48650748617,https://live.staticflickr.com/65535/48650748617_ec7faf3dbe_b.jpg,pdm,1.0,https://creativecommons.org/publicdomain/mark/1.0/,waterfall cliff,819,1024,614,768,55.217,93637cc244e622e31cbdb9105a8d8be3c9d48dff
1364.jpg,waterfall,ba26d657-3b06-4402-94b1-96a9355405e0,Wolf Creek Falls Trail,flickr,BLM Oregon & Washington,https://www.flickr.com/photos/50169152@N06/33000601856,https://live.staticflickr.com/3680/33000601856_a063df992c_b.jpg,by,2.0,https://creativecommons.org/licenses/by/2.0/,waterfall cliff,1024,768,768,576,87.463,e8bf6074e15220c9b5bb5f9a1db45b25d8b6a732
1368.jpg,waterfall,9002d289-6f98-4ca9-be33-ebe33f87e021,Zion National Park.,flickr,Bernard Spragg,https://www.flickr.com/photos/88123769@N02/49633116318,https://live.staticflickr.com/65535/49633116318_920dbfd4de_b.jpg,cc0,1.0,https://creativecommons.org/publicdomain/zero/1.0/,waterfall cliff,1024,587,768,440,65.75,392ee92051e1bd90856930dfaf8ea11bf83279a7
1369.jpg,waterfall,d235df2d-285a-4a41-ac33-52b6807ec625,Raonbows and Waterfalls,flickr,Jocey K,https://www.flickr.com/photos/48627921@N05/11195275596,https://live.staticflickr.com/2863/11195275596_caee825855_b.jpg,by-sa,2.0,https://creativecommons.org/licenses/by-sa/2.0/,waterfall cliff,669,1000,514,768,70.252,55c2e26b65d7963a6303d5612f7fb91c84fe87a7
1370.jpg,waterfall,8824e36e-1f63-466c-8896-2cdf7542e4ed,Barbados,flickr,Ben124.,https://www.flickr.com/photos/9298216@N08/7018264119,https://live.staticflickr.com/7256/7018264119_bd2c73bbff_b.jpg,by,2.0,https://creativecommons.org/licenses/by/2.0/,waterfall cliff,689,1024,517,768,68.851,fc67cc1be56afebd1967255487e67a4150044645
1371.jpg,waterfall,7abf60be-0781-42b4-aca1-3dae73ba5c3d,Fog at Vermilion Cliffs,flickr,snowpeak,https://www.flickr.com/photos/53986933@N00/11376866564,https://live.staticflickr.com/3775/11376866564_5e9400f1df_b.jpg,by,2.0,https://creativecommons.org/licenses/by/2.0/,waterfall cliff,1024,720,768,540,46.955,6782c675a1be36cf7ab5b4d9879294cdf971fb29
1372.jpg,waterfall,1afdc135-6ac6-43dd-9e2f-b6c530eb6d1b,Erawan Waterfalls -- 7 Steps to Heaven,flickr,Todd Huffman,https://www.flickr.com/photos/99287245@N00/183133711,https://live.staticflickr.com/6/183133711_129d81183c_b.jpg,by-sa,2.0,https://creativecommons.org/licenses/by-sa/2.0/,waterfall cliff,768,1024,576,768,67.189,8b7ef9076c009b4b1cdb8455a31cc1b770519a9e
1373.jpg,waterfall,12717719-25f9-4deb-8b12-754f58c42331,Erawan Waterfalls -- 7 Steps to Heaven,flickr,Todd Huffman,https://www.flickr.com/photos/99287245@N00/183134714,https://live.staticflickr.com/21/183134714_01b81881e7_b.jpg,by-sa,2.0,https://creativecommons.org/licenses/by-sa/2.0/,waterfall cliff,768,1024,576,768,64.742,74383b2b9a2ca92089276db72519f047e4d24355
1374.jpg,waterfall,994f4d8a-2cd6-4cf8-9ca5-e467a3197c6d,Erawan Waterfalls -- 7 Steps to Heaven,flickr,Todd Huffman,https://www.flickr.com/photos/99287245@N00/183135428,https://live.staticflickr.com/59/183135428_a3bcf380d8_b.jpg,by-sa,2.0,https://creativecommons.org/licenses/by-sa/2.0/,waterfall cliff,768,1024,576,768,62.775,592d7f218d57f73e422bafd6b00fd185934150c4
1375.jpg,waterfall,71374e7d-dc4a-4748-b40c-49eb7490e98e,Erawan Waterfalls -- 7 Steps to Heaven,flickr,Todd Huffman,https://www.flickr.com/photos/99287245@N00/183133963,https://live.staticflickr.com/45/183133963_983f551e04_b.jpg,by-sa,2.0,https://creativecommons.org/licenses/by-sa/2.0/,waterfall cliff,1024,768,768,576,68.39,6c576d47fc88196f983e679352d15230122f92a6
1377.jpg,waterfall,e8a6218c-e95b-41aa-8064-8a1869324944,"Opal Pool Falls, Oregon",flickr,Bonnie Moreland (free images),https://www.flickr.com/photos/66741228@N05/33723005084,https://live.staticflickr.com/4185/33723005084_141f242cbb_b.jpg,pdm,1.0,https://creativecommons.org/publicdomain/mark/1.0/,waterfall cliff,1024,579,768,434,72.382,c54c26178adc233bf543ceed40713dc3e2100902
1376.jpg,waterfall,9bf915fc-78a0-4593-b4e6-7672b3ac25cf,Low Flow DeSoto Falls From Above,flickr,jody.claborn,https://www.flickr.com/photos/130478877@N02/20247481985,https://live.staticflickr.com/452/20247481985_f43e3658bc_b.jpg,pdm,1.0,https://creativecommons.org/publicdomain/mark/1.0/,waterfall cliff,1024,682,768,512,77.29,89db60cbb8202c2e8f6ccde6ae7451f6d1902c30
1378.jpg,waterfall,4c8dcef4-9c01-4426-a7db-4295fec6f663,Shower Time,flickr,Jocey K,https://www.flickr.com/photos/48627921@N05/11195266444,https://live.staticflickr.com/2832/11195266444_67799ee2bc_b.jpg,by-sa,2.0,https://creativecommons.org/licenses/by-sa/2.0/,waterfall cliff,669,1000,514,768,66.218,417662a0c15f3e491fb5a13a0056009fcc39e152
1379.jpg,waterfall,79ce686e-a4ba-41e9-9394-585eb55205e0,"Looks Small, but are Big",flickr,Jocey K,https://www.flickr.com/photos/48627921@N05/11195287704,https://live.staticflickr.com/7352/11195287704_9659bd8cfb_b.jpg,by-sa,2.0,https://creativecommons.org/licenses/by-sa/2.0/,waterfall cliff,669,1000,514,768,78.271,18f9668f6221b915abaf75ff2c6f3ed2a4a8c176
1381.jpg,waterfall,8ada877d-d32e-4573-ba39-c2e790de662c,Gásadalur,flickr,Stefan Wisselink,https://www.flickr.com/photos/135727714@N06/20691451558,https://live.staticflickr.com/765/20691451558_337b906e24_b.jpg,by,2.0,https://creativecommons.org/licenses/by/2.0/,waterfall cliff,1024,647,768,485,52.352,54a9d63a3f8cac64c92bf9b875d96b42cb949d54
1380.jpg,waterfall,d6f48a8f-23fb-40ec-9828-4b037dd1f7f6,South Falls at the end of autumn,flickr,Bonnie Moreland (free images),https://www.flickr.com/photos/66741228@N05/24082728677,https://live.staticflickr.com/4679/24082728677_0c87467774_b.jpg,pdm,1.0,https://creativecommons.org/publicdomain/mark/1.0/,waterfall cliff,1024,683,768,512,58.9,55cf17abc9f155188b4321bb53ed4fbd000aa2a7
1383.jpg,waterfall,5ffa818e-de3c-412a-8cad-2e9bc49496ba,"Zion Canyon, Zion National Park, Utah",flickr,Ken Lund,https://www.flickr.com/photos/75683070@N00/1025362051,https://live.staticflickr.com/1410/1025362051_c44495471c_b.jpg,by-sa,2.0,https://creativecommons.org/licenses/by-sa/2.0/,waterfall cliff,1024,768,768,576,49.806,493b73f1c5643a6abc038ddd676a39fcd068a12b
1382.jpg,waterfall,c8a2139d-72f7-47bf-ab72-2dbd6a15fdde,Grand Canyon National Park: Ribbon Falls 0913e,flickr,Grand Canyon NPS,https://www.flickr.com/photos/50693818@N08/6687267983,https://live.staticflickr.com/7030/6687267983_763631f3af_b.jpg,by,2.0,https://creativecommons.org/licenses/by/2.0/,waterfall cliff,635,1024,476,768,65.323,8de8d43df4923a8da297dd3f06173aaeeaa1e92f
1384.jpg,waterfall,6b034f00-ad65-4cd0-b5da-31ea9b697899,Sumidero,flickr,16:9clue,https://www.flickr.com/photos/53255320@N07/4931879824,https://live.staticflickr.com/4115/4931879824_f515452cae_b.jpg,by,2.0,https://creativecommons.org/licenses/by/2.0/,waterfall cliff,1024,576,768,432,43.432,241e8d99b4804bbcd3c8d078930ae86c1514b3d7
1385.jpg,waterfall,dfcea045-8140-411e-832f-445a2dfe5eba,Grand Canyon Nat Park: N Kaibab Trail - Roaring Springs 0128,flickr,Grand Canyon NPS,https://www.flickr.com/photos/50693818@N08/6798528319,https://live.staticflickr.com/7144/6798528319_bf51d603d8_b.jpg,by,2.0,https://creativecommons.org/licenses/by/2.0/,waterfall cliff,768,1024,576,768,53.655,5f20fca541cf1f9368262b6ea240fc12c634457c
1388.jpg,waterfall,dd853a9a-c0b3-451e-9a48-ea810aa0a231,"Zion Canyon, Zion National Park, Utah",flickr,Ken Lund,https://www.flickr.com/photos/75683070@N00/1026192922,https://live.staticflickr.com/1056/1026192922_1c1c287419_b.jpg,by-sa,2.0,https://creativecommons.org/licenses/by-sa/2.0/,waterfall cliff,1024,768,768,576,52.772,8929e391a82bc742cefb7d8b72cfcb1ac145b4e8
1386.jpg,waterfall,8642bc62-4edf-4774-9dff-7996ceda6a65,Seljalandsfoss-2,flickr,Bernd Thaller,https://www.flickr.com/photos/44296132@N06/44669260075,https://live.staticflickr.com/1943/44669260075_340742f8d4_b.jpg,by,2.0,https://creativecommons.org/licenses/by/2.0/,waterfall cliff,1024,633,768,475,49.963,59f18c6524d44b1a0e5821a2c512735af630e09c
1389.jpg,waterfall,aa18c8bf-cae6-41bb-82b2-6570b53ec32d,Cliffs,flickr,icelight,https://www.flickr.com/photos/64886991@N00/94096573,https://live.staticflickr.com/13/94096573_9487385748_b.jpg,by,2.0,https://creativecommons.org/licenses/by/2.0/,waterfall cliff,768,1024,576,768,60.501,53da454d7a517e440d34dc42f8e9b56c98dd2e89
1390.jpg,waterfall,8a180b51-d708-450b-ae02-65c3af756eb3,Cliff jumping at Punch Bowl Falls,flickr,Sam Beebe,https://www.flickr.com/photos/28585409@N04/5051938988,https://live.staticflickr.com/4126/5051938988_1b8650cb06_b.jpg,by,2.0,https://creativecommons.org/licenses/by/2.0/,waterfall cliff,683,1023,513,768,43.831,2d0b5e45c4af3b6617f5810f71fa12e92dd707eb
1391.jpg,waterfall,6b881464-d9b6-4a6b-9ef6-a62e45f997bc,Argentina - Bariloche trekking 010 - Glacier Castaño Overo spilling water and ice over the cliff on Cerro Tronador,flickr,mckaysavage,https://www.flickr.com/photos/56796376@N00/6797410625,https://live.staticflickr.com/7014/6797410625_106e94ab1c_b.jpg,by,2.0,https://creativecommons.org/licenses/by/2.0/,waterfall cliff,1024,680,768,510,46.746,6e7799504cbd520788cde550803bb20b8f5de8e3
1394.jpg,waterfall,896705b9-12d9-42bc-867a-182a70caa24b,"The Altar and the Pulpit, Zion Canyon, Zion National Park, Utah",flickr,Ken Lund,https://www.flickr.com/photos/75683070@N00/1025444311,https://live.staticflickr.com/1183/1025444311_efd5cc9737_b.jpg,by-sa,2.0,https://creativecommons.org/licenses/by-sa/2.0/,waterfall cliff,768,1024,576,768,52.41,8b8aaa0671cdf50502c18186b042767cd1ba77e9
1395.jpg,waterfall,8b28836e-e112-48e7-bbe1-8720501be14e,"Zion Canyon, Zion National Park, Utah",flickr,Ken Lund,https://www.flickr.com/photos/75683070@N00/1026196442,https://live.staticflickr.com/1131/1026196442_24a3844524_b.jpg,by-sa,2.0,https://creativecommons.org/licenses/by-sa/2.0/,waterfall cliff,1024,768,768,576,57.76,edf416f2bc6ade2bc28252ac665c3c4781128393
1393.jpg,waterfall,e8fd15e8-288a-4556-a90f-9576ad884cfd,Waterfall over Cliff,flickr,Image Catalog,https://www.flickr.com/photos/132795455@N08/23267975891,https://live.staticflickr.com/5681/23267975891_c75acedf9f_b.jpg,cc0,1.0,https://creativecommons.org/publicdomain/zero/1.0/,waterfall cliff,1024,683,768,512,35.653,1b5add4f18cd43965b60a6092c2e0ee7f9f887be
1392.jpg,waterfall,356188ec-8531-44f0-9266-95d4bd9e3168,"Zion Canyon, Zion National Park, Utah",flickr,Ken Lund,https://www.flickr.com/photos/75683070@N00/1026151248,https://live.staticflickr.com/1405/1026151248_27a8ac1c8a_b.jpg,by-sa,2.0,https://creativecommons.org/licenses/by-sa/2.0/,waterfall cliff,1024,768,768,576,56.004,7e7ee6ed05c0affc823d3881431d0dd21a3a07d2
